GRELHA_ECC840_2025_1_MODELO_02
NN
235
NB
430
NOS
405	103	124	10985.0	5492.5	2380.0	991.7
406	124	145	10985.0	5492.5	2380.0	991.7
407	145	166	10985.0	5492.5	2380.0	991.7
408	166	187	10985.0	5492.5	2380.0	991.7
409	187	208	10985.0	5492.5	2380.0	991.7
410	208	229	10985.0	5492.5	2380.0	991.7
411	20	41	10985.0	5492.5	2380.0	991.7
412	41	62	10985.0	5492.5	2380.0	991.7
413	62	83	10985.0	5492.5	2380.0	991.7
414	83	104	10985.0	5492.5	2380.0	991.7
415	104	125	10985.0	5492.5	2380.0	991.7
416	125	146	10985.0	5492.5	2380.0	991.7
417	146	167	10985.0	5492.5	2380.0	991.7
418	167	188	10985.0	5492.5	2380.0	991.7
419	188	209	10985.0	5492.5	2380.0	991.7
420	209	230	10985.0	5492.5	2380.0	991.7
421	21	42	10985.0	5492.5	2380.0	991.7
422	42	63	10985.0	5492.5	2380.0	991.7
423	63	84	10985.0	5492.5	2380.0	991.7
424	84	105	10985.0	5492.5	2380.0	991.7
425	105	126	10985.0	5492.5	2380.0	991.7
426	126	147	10985.0	5492.5	2380.0	991.7
427	147	168	10985.0	5492.5	2380.0	991.7
428	168	189	10985.0	5492.5	2380.0	991.7
429	189	210	10985.0	5492.5	2380.0	991.7
430	210	231	10985.0	5492.5	2380.0	991.7
NNR
60
NMOLAS
4
RES
1	1	1	1
2	0	0	1
3	0	0	1
4	0	0	1
5	0	0	1
6	0	0	1
7	0	0	1
